battingteam,bowlingteam,matchid,batsmanname,0
Royal Challengers Bangalore,Delhi Capitals,1254079,V Kohli,118.18181818181819
Royal Challengers Bangalore,Delhi Capitals,1254079,Washington Sundar,66.66666666666666
Royal Challengers Bangalore,Delhi Daredevils,1136579,AB de Villiers,229.99999999999997
Royal Challengers Bangalore,Delhi Daredevils,1136579,CJ Anderson,115.38461538461537
Royal Challengers Bangalore,Delhi Daredevils,1136579,M Vohra,50.0
Royal Challengers Bangalore,Delhi Daredevils,1136579,Mandeep Singh,180.0
Royal Challengers Bangalore,Delhi Daredevils,1136579,Q de Kock,112.5
Royal Challengers Bangalore,Delhi Daredevils,1136579,V Kohli,115.38461538461537
Royal Challengers Bangalore,Delhi Daredevils,1136605,AB de Villiers,194.5945945945946
Royal Challengers Bangalore,Delhi Daredevils,1136605,C de Grandhomme,120.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,MM Ali,33.33333333333333
Royal Challengers Bangalore,Delhi Daredevils,1136605,Mandeep Singh,92.85714285714286
Royal Challengers Bangalore,Delhi Daredevils,1136605,PA Patel,125.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,SN Khan,130.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,V Kohli,171.42857142857142
Royal Challengers Bangalore,Kings XI Punjab,1136568,AB de Villiers,145.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,BB McCullum,0.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,CR Woakes,50.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,Mandeep Singh,114.99999999999999
Royal Challengers Bangalore,Kings XI Punjab,1136568,Q de Kock,138.23529411764704
Royal Challengers Bangalore,Kings XI Punjab,1136568,SN Khan,0.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,V Kohli,131.25
Royal Challengers Bangalore,Kings XI Punjab,1136568,Washington Sundar,225.0
Royal Challengers Bangalore,Kings XI Punjab,1136608,PA Patel,186.36363636363635
Royal Challengers Bangalore,Kings XI Punjab,1136608,V Kohli,175.86206896551724
Royal Challengers Bangalore,Kings XI Punjab,1178403,AB de Villiers,155.26315789473685
Royal Challengers Bangalore,Kings XI Punjab,1178403,MP Stoinis,175.0
Royal Challengers Bangalore,Kings XI Punjab,1178403,PA Patel,211.11111111111111
Royal Challengers Bangalore,Kings XI Punjab,1178403,V Kohli,125.92592592592592
Royal Challengers Bangalore,Kings XI Punjab,1178417,AB de Villiers,186.95652173913044
Royal Challengers Bangalore,Kings XI Punjab,1178417,AD Nath,42.857142857142854
Royal Challengers Bangalore,Kings XI Punjab,1178417,MM Ali,80.0
Royal Challengers Bangalore,Kings XI Punjab,1178417,MP Stoinis,141.1764705882353
Royal Challengers Bangalore,Kings XI Punjab,1178417,PA Patel,192.0
Royal Challengers Bangalore,Kings XI Punjab,1178417,V Kohli,162.5
Royal Challengers Bangalore,Kings XI Punjab,1216510,AB de Villiers,333.33333333333337
Royal Challengers Bangalore,Kings XI Punjab,1216510,AJ Finch,227.27272727272728
Royal Challengers Bangalore,Kings XI Punjab,1216510,DW Steyn,100.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,Devdutt Padikkal,100.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,Josh Philippe,0.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,NA Saini,171.42857142857142
Royal Challengers Bangalore,Kings XI Punjab,1216510,S Dube,200.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,UT Yadav,0.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,V Kohli,40.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,Washington Sundar,229.62962962962962
Royal Challengers Bangalore,Kings XI Punjab,1216510,YS Chahal,100.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,AB de Villiers,191.30434782608697
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,BB McCullum,171.42857142857142
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,CR Woakes,100.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,Mandeep Singh,205.55555555555554
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,Q de Kock,100.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,SN Khan,70.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,V Kohli,93.93939393939394
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,BB McCullum,141.3793103448276
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,C de Grandhomme,200.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,M Vohra,50.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,Mandeep Singh,133.33333333333331
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,Q de Kock,111.11111111111111
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,V Kohli,156.8181818181818
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,AB de Villiers,191.1764705882353
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,MM Ali,66.66666666666666
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,MP Stoinis,215.3846153846154
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,PA Patel,104.0
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,V Kohli,171.42857142857142
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,AD Nath,87.5
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,MM Ali,234.48275862068962
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,MP Stoinis,190.0
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,PA Patel,100.0
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,V Kohli,172.41379310344826
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,AB de Villiers,229.41176470588235
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,Devdutt Padikkal,96.42857142857143
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,GJ Maxwell,162.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,Kyle Jamieson,275.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,Rajat Patidar,50.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,V Kohli,120.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,AB de Villiers,0.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Devdutt Padikkal,110.00000000000001
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,GJ Maxwell,58.82352941176471
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,HV Patel,120.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Kyle Jamieson,41.66666666666667
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,M Siraj,80.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Sachin Baby,47.05882352941176
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Srikar Bharat,105.88235294117648
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,V Kohli,120.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Wanindu Hasaranga de Silva,0.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,YS Chahal,50.0
Royal Challengers Bangalore,Mumbai Indians,1136574,AB de Villiers,50.0
Royal Challengers Bangalore,Mumbai Indians,1136574,CJ Anderson,0.0
Royal Challengers Bangalore,Mumbai Indians,1136574,CR Woakes,100.0
Royal Challengers Bangalore,Mumbai Indians,1136574,Mandeep Singh,118.75
Royal Challengers Bangalore,Mumbai Indians,1136574,Mohammed Siraj,266.66666666666663
Royal Challengers Bangalore,Mumbai Indians,1136574,Q de Kock,161.53846153846155
Royal Challengers Bangalore,Mumbai Indians,1136574,SN Khan,83.33333333333334
Royal Challengers Bangalore,Mumbai Indians,1136574,UT Yadav,50.0
Royal Challengers Bangalore,Mumbai Indians,1136574,V Kohli,150.0
Royal Challengers Bangalore,Mumbai Indians,1136574,Washington Sundar,100.0
Royal Challengers Bangalore,Mumbai Indians,1136591,BB McCullum,156.0
Royal Challengers Bangalore,Mumbai Indians,1136591,C de Grandhomme,240.0
Royal Challengers Bangalore,Mumbai Indians,1136591,M Vohra,148.38709677419354
Royal Challengers Bangalore,Mumbai Indians,1136591,Mandeep Singh,140.0
Royal Challengers Bangalore,Mumbai Indians,1136591,Q de Kock,57.14285714285714
Royal Challengers Bangalore,Mumbai Indians,1136591,TG Southee,50.0
Royal Challengers Bangalore,Mumbai Indians,1136591,UT Yadav,100.0
Royal Challengers Bangalore,Mumbai Indians,1136591,V Kohli,123.07692307692308
Royal Challengers Bangalore,Mumbai Indians,1136591,Washington Sundar,33.33333333333333
Royal Challengers Bangalore,Mumbai Indians,1175362,AB de Villiers,173.80952380952382
Royal Challengers Bangalore,Mumbai Indians,1175362,C de Grandhomme,37.5
Royal Challengers Bangalore,Mumbai Indians,1175362,MM Ali,185.71428571428572
Royal Challengers Bangalore,Mumbai Indians,1175362,PA Patel,140.9090909090909
Royal Challengers Bangalore,Mumbai Indians,1175362,S Dube,180.0
Royal Challengers Bangalore,Mumbai Indians,1175362,SO Hetmyer,83.33333333333334
Royal Challengers Bangalore,Mumbai Indians,1175362,V Kohli,142.42424242424244
Royal Challengers Bangalore,Mumbai Indians,1178406,AB de Villiers,149.01960784313727
Royal Challengers Bangalore,Mumbai Indians,1178406,AD Nath,66.66666666666666
Royal Challengers Bangalore,Mumbai Indians,1178406,MM Ali,159.375
Royal Challengers Bangalore,Mumbai Indians,1178406,MP Stoinis,0.0
Royal Challengers Bangalore,Mumbai Indians,1178406,P Negi,0.0
Royal Challengers Bangalore,Mumbai Indians,1178406,PA Patel,155.0
Royal Challengers Bangalore,Mumbai Indians,1178406,UT Yadav,200.0
Royal Challengers Bangalore,Mumbai Indians,1178406,V Kohli,90.0
Royal Challengers Bangalore,Mumbai Indians,1216547,AB de Villiers,237.5
Royal Challengers Bangalore,Mumbai Indians,1216547,AJ Finch,151.42857142857142
Royal Challengers Bangalore,Mumbai Indians,1216547,Devdutt Padikkal,148.78048780487805
Royal Challengers Bangalore,Mumbai Indians,1216547,S Dube,270.0
Royal Challengers Bangalore,Mumbai Indians,1216547,V Kohli,27.27272727272727
Royal Challengers Bangalore,Mumbai Indians,1254058,AB de Villiers,177.77777777777777
Royal Challengers Bangalore,Mumbai Indians,1254058,Dan Christian,33.33333333333333
Royal Challengers Bangalore,Mumbai Indians,1254058,GJ Maxwell,141.3793103448276
Royal Challengers Bangalore,Mumbai Indians,1254058,HV Patel,133.33333333333331
Royal Challengers Bangalore,Mumbai Indians,1254058,Kyle Jamieson,100.0
Royal Challengers Bangalore,Mumbai Indians,1254058,M Siraj,100.0
Royal Challengers Bangalore,Mumbai Indians,1254058,Rajat Patidar,112.5
Royal Challengers Bangalore,Mumbai Indians,1254058,S Ahmed,66.66666666666666
Royal Challengers Bangalore,Mumbai Indians,1254058,V Kohli,117.24137931034481
Royal Challengers Bangalore,Mumbai Indians,1254058,Washington Sundar,106.66666666666667
Royal Challengers Bangalore,Mumbai Indians,1254108,AB de Villiers,171.42857142857142
Royal Challengers Bangalore,Mumbai Indians,1254108,Dan Christian,33.33333333333333
Royal Challengers Bangalore,Mumbai Indians,1254108,Devdutt Padikkal,0.0
Royal Challengers Bangalore,Mumbai Indians,1254108,GJ Maxwell,162.16216216216216
Royal Challengers Bangalore,Mumbai Indians,1254108,Kyle Jamieson,100.0
Royal Challengers Bangalore,Mumbai Indians,1254108,S Ahmed,33.33333333333333
Royal Challengers Bangalore,Mumbai Indians,1254108,Srikar Bharat,136.0
Royal Challengers Bangalore,Mumbai Indians,1254108,V Kohli,127.90697674418605
Royal Challengers Bangalore,Punjab Kings,1254083,AB de Villiers,33.33333333333333
Royal Challengers Bangalore,Punjab Kings,1254083,D Sams,75.0
Royal Challengers Bangalore,Punjab Kings,1254083,Devdutt Padikkal,116.66666666666667
Royal Challengers Bangalore,Punjab Kings,1254083,GJ Maxwell,0.0
Royal Challengers Bangalore,Punjab Kings,1254083,HV Patel,238.46153846153845
Royal Challengers Bangalore,Punjab Kings,1254083,Kyle Jamieson,163.63636363636365
Royal Challengers Bangalore,Punjab Kings,1254083,M Siraj,0.0
Royal Challengers Bangalore,Punjab Kings,1254083,Rajat Patidar,115.625
Royal Challengers Bangalore,Punjab Kings,1254083,S Ahmed,81.81818181818183
Royal Challengers Bangalore,Punjab Kings,1254083,V Kohli,108.8235294117647
Royal Challengers Bangalore,Punjab Kings,1254090,AB de Villiers,133.33333333333331
Royal Challengers Bangalore,Punjab Kings,1254090,Dan Christian,0.0
Royal Challengers Bangalore,Punjab Kings,1254090,Devdutt Padikkal,113.1578947368421
Royal Challengers Bangalore,Punjab Kings,1254090,GJ Maxwell,184.84848484848484
Royal Challengers Bangalore,Punjab Kings,1254090,George Garton,0.0
Royal Challengers Bangalore,Punjab Kings,1254090,HV Patel,100.0
Royal Challengers Bangalore,Punjab Kings,1254090,S Ahmed,200.0
Royal Challengers Bangalore,Punjab Kings,1254090,V Kohli,108.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,AB de Villiers,116.66666666666667
Royal Challengers Bangalore,Rajasthan Royals,1136571,BB McCullum,100.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,CR Woakes,0.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,Mandeep Singh,192.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,P Negi,75.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,Q de Kock,142.10526315789474
Royal Challengers Bangalore,Rajasthan Royals,1136571,V Kohli,187.09677419354838
Royal Challengers Bangalore,Rajasthan Royals,1136571,Washington Sundar,176.19047619047618
Royal Challengers Bangalore,Rajasthan Royals,1136613,AB de Villiers,151.42857142857142
Royal Challengers Bangalore,Rajasthan Royals,1136613,C de Grandhomme,66.66666666666666
Royal Challengers Bangalore,Rajasthan Royals,1136613,MM Ali,50.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,Mandeep Singh,75.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,Mohammed Siraj,115.38461538461537
Royal Challengers Bangalore,Rajasthan Royals,1136613,PA Patel,161.9047619047619
Royal Challengers Bangalore,Rajasthan Royals,1136613,SN Khan,87.5
Royal Challengers Bangalore,Rajasthan Royals,1136613,TG Southee,82.35294117647058
Royal Challengers Bangalore,Rajasthan Royals,1136613,UT Yadav,0.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,V Kohli,44.44444444444444
Royal Challengers Bangalore,Rajasthan Royals,1136613,YS Chahal,25.0
Royal Challengers Bangalore,Rajasthan Royals,1175369,AB de Villiers,144.44444444444443
Royal Challengers Bangalore,Rajasthan Royals,1175369,MM Ali,211.11111111111111
Royal Challengers Bangalore,Rajasthan Royals,1175369,MP Stoinis,110.71428571428572
Royal Challengers Bangalore,Rajasthan Royals,1175369,PA Patel,168.29268292682926
Royal Challengers Bangalore,Rajasthan Royals,1175369,SO Hetmyer,11.11111111111111
Royal Challengers Bangalore,Rajasthan Royals,1175369,V Kohli,96.15384615384616
Royal Challengers Bangalore,Rajasthan Royals,1178424,AB de Villiers,250.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,Gurkeerat Singh,200.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,H Klaasen,100.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,MP Stoinis,0.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,NA Saini,100.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,P Negi,166.66666666666669
Royal Challengers Bangalore,Rajasthan Royals,1178424,PA Patel,160.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,V Kohli,357.14285714285717
Royal Challengers Bangalore,Rajasthan Royals,1254073,Devdutt Padikkal,201.85185185185185
Royal Challengers Bangalore,Rajasthan Royals,1254073,V Kohli,153.19148936170214
Royal Challengers Bangalore,Rajasthan Royals,1254103,AB de Villiers,400.0
Royal Challengers Bangalore,Rajasthan Royals,1254103,Devdutt Padikkal,147.36842105263156
Royal Challengers Bangalore,Rajasthan Royals,1254103,GJ Maxwell,167.74193548387098
Royal Challengers Bangalore,Rajasthan Royals,1254103,Srikar Bharat,125.71428571428571
Royal Challengers Bangalore,Rajasthan Royals,1254103,V Kohli,125.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,AB de Villiers,66.66666666666666
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,C de Grandhomme,113.33333333333333
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,M Vohra,81.81818181818183
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,MM Ali,142.85714285714286
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,Mandeep Singh,100.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,PA Patel,153.84615384615387
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,V Kohli,130.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,AB de Villiers,173.17073170731706
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,C de Grandhomme,241.17647058823528
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,MM Ali,191.1764705882353
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,Mandeep Singh,66.66666666666666
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,PA Patel,25.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,SN Khan,287.5
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,TG Southee,100.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,V Kohli,109.09090909090908
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,AB de Villiers,50.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,C de Grandhomme,115.625
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,MM Ali,75.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,Mohammed Siraj,55.55555555555556
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,P Ray Barman,80.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,PA Patel,137.5
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,S Dube,71.42857142857143
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,SO Hetmyer,100.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,UT Yadav,150.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,V Kohli,30.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,YS Chahal,33.33333333333333
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,AB de Villiers,50.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,C de Grandhomme,75.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,Gurkeerat Singh,138.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,PA Patel,25.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,SO Hetmyer,156.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,UT Yadav,225.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,V Kohli,228.57142857142856
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,Washington Sundar,50.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,AB de Villiers,340.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,AJ Finch,238.46153846153845
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,Devdutt Padikkal,274.4186046511628
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,Josh Philippe,100.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,S Dube,175.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,V Kohli,215.3846153846154
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,AB de Villiers,20.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,Dan Christian,50.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,Devdutt Padikkal,100.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,GJ Maxwell,152.38095238095238
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,Kyle Jamieson,144.44444444444443
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,S Ahmed,150.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,V Kohli,117.24137931034481
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,Washington Sundar,72.72727272727273
Sunrisers Hyderabad,Chennai Super Kings,1136580,DJ Hooda,14.285714285714285
Sunrisers Hyderabad,Chennai Super Kings,1136580,KS Williamson,163.46153846153845
Sunrisers Hyderabad,Chennai Super Kings,1136580,MK Pandey,0.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,RK Bhui,0.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,Rashid Khan,425.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,Shakib Al Hasan,126.3157894736842
Sunrisers Hyderabad,Chennai Super Kings,1136580,WP Saha,100.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,YK Pathan,164.28571428571428
Sunrisers Hyderabad,Chennai Super Kings,1136606,AD Hales,22.22222222222222
Sunrisers Hyderabad,Chennai Super Kings,1136606,DJ Hooda,166.66666666666669
Sunrisers Hyderabad,Chennai Super Kings,1136606,KS Williamson,133.33333333333331
Sunrisers Hyderabad,Chennai Super Kings,1136606,MK Pandey,83.33333333333334
Sunrisers Hyderabad,Chennai Super Kings,1136606,S Dhawan,158.1818181818182
Sunrisers Hyderabad,Chennai Super Kings,1136606,Shakib Al Hasan,133.33333333333331
Sunrisers Hyderabad,Chennai Super Kings,1136617,B Kumar,69.23076923076923
Sunrisers Hyderabad,Chennai Super Kings,1136617,CR Brathwaite,142.42424242424244
Sunrisers Hyderabad,Chennai Super Kings,1136617,KS Williamson,160.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,MK Pandey,50.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,S Dhawan,0.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,SP Goswami,133.33333333333331
Sunrisers Hyderabad,Chennai Super Kings,1136617,Shakib Al Hasan,120.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,YK Pathan,84.375
Sunrisers Hyderabad,Chennai Super Kings,1136620,CR Brathwaite,183.33333333333331
Sunrisers Hyderabad,Chennai Super Kings,1136620,DJ Hooda,75.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,KS Williamson,131.57894736842107
Sunrisers Hyderabad,Chennai Super Kings,1136620,S Dhawan,103.84615384615385
Sunrisers Hyderabad,Chennai Super Kings,1136620,SP Goswami,120.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,Shakib Al Hasan,153.33333333333334
Sunrisers Hyderabad,Chennai Super Kings,1136620,YK Pathan,174.07407407407408
Sunrisers Hyderabad,Chennai Super Kings,1178408,DA Warner,196.15384615384613
Sunrisers Hyderabad,Chennai Super Kings,1178408,DJ Hooda,81.25
Sunrisers Hyderabad,Chennai Super Kings,1178408,JM Bairstow,136.95652173913044
Sunrisers Hyderabad,Chennai Super Kings,1178408,KS Williamson,60.0
Sunrisers Hyderabad,Chennai Super Kings,1178408,V Shankar,63.63636363636363
Sunrisers Hyderabad,Chennai Super Kings,1178416,DA Warner,125.53191489361701
Sunrisers Hyderabad,Chennai Super Kings,1178416,JM Bairstow,0.0
Sunrisers Hyderabad,Chennai Super Kings,1178416,MK Pandey,168.0
Sunrisers Hyderabad,Chennai Super Kings,1178416,V Shankar,135.0
Sunrisers Hyderabad,Chennai Super Kings,1178416,YK Pathan,125.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,A Samad,133.33333333333331
Sunrisers Hyderabad,Chennai Super Kings,1216516,Abhishek Sharma,126.92307692307692
Sunrisers Hyderabad,Chennai Super Kings,1216516,DA Warner,100.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,JM Bairstow,0.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,KS Williamson,69.23076923076923
Sunrisers Hyderabad,Chennai Super Kings,1216516,MK Pandey,147.61904761904762
Sunrisers Hyderabad,Chennai Super Kings,1216516,P Garg,207.6923076923077
Sunrisers Hyderabad,Chennai Super Kings,1254080,DA Warner,107.01754385964912
Sunrisers Hyderabad,Chennai Super Kings,1254080,JM Bairstow,133.33333333333331
Sunrisers Hyderabad,Chennai Super Kings,1254080,KM Jadhav,300.0
Sunrisers Hyderabad,Chennai Super Kings,1254080,KS Williamson,260.0
Sunrisers Hyderabad,Chennai Super Kings,1254080,MK Pandey,139.1304347826087
Sunrisers Hyderabad,Chennai Super Kings,1254091,A Samad,128.57142857142858
Sunrisers Hyderabad,Chennai Super Kings,1254091,Abhishek Sharma,146.15384615384613
Sunrisers Hyderabad,Chennai Super Kings,1254091,JO Holder,100.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,Jason Roy,85.71428571428571
Sunrisers Hyderabad,Chennai Super Kings,1254091,KS Williamson,109.09090909090908
Sunrisers Hyderabad,Chennai Super Kings,1254091,P Garg,72.72727272727273
Sunrisers Hyderabad,Chennai Super Kings,1254091,P Kumar,100.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,Rashid Khan,138.46153846153845
Sunrisers Hyderabad,Chennai Super Kings,1254091,WP Saha,102.22222222222221
Sunrisers Hyderabad,Delhi Capitals,1175371,DA Warner,77.77777777777779
Sunrisers Hyderabad,Delhi Capitals,1175371,DJ Hooda,90.9090909090909
Sunrisers Hyderabad,Delhi Capitals,1175371,JM Bairstow,182.75862068965517
Sunrisers Hyderabad,Delhi Capitals,1175371,MK Pandey,76.92307692307693
Sunrisers Hyderabad,Delhi Capitals,1175371,Mohammad Nabi,188.88888888888889
Sunrisers Hyderabad,Delhi Capitals,1175371,V Shankar,78.26086956521739
Sunrisers Hyderabad,Delhi Capitals,1175371,YK Pathan,81.81818181818183
Sunrisers Hyderabad,Delhi Capitals,1178405,Abhishek Sharma,66.66666666666666
Sunrisers Hyderabad,Delhi Capitals,1178405,B Kumar,50.0
Sunrisers Hyderabad,Delhi Capitals,1178405,DA Warner,108.51063829787233
Sunrisers Hyderabad,Delhi Capitals,1178405,DJ Hooda,75.0
Sunrisers Hyderabad,Delhi Capitals,1178405,JM Bairstow,134.375
Sunrisers Hyderabad,Delhi Capitals,1178405,KK Ahmed,0.0
Sunrisers Hyderabad,Delhi Capitals,1178405,KS Williamson,37.5
Sunrisers Hyderabad,Delhi Capitals,1178405,RK Bhui,61.53846153846154
Sunrisers Hyderabad,Delhi Capitals,1178405,Rashid Khan,0.0
Sunrisers Hyderabad,Delhi Capitals,1178405,Sandeep Sharma,150.0
Sunrisers Hyderabad,Delhi Capitals,1178405,V Shankar,50.0
Sunrisers Hyderabad,Delhi Capitals,1181766,Basil Thampi,100.0
Sunrisers Hyderabad,Delhi Capitals,1181766,DJ Hooda,100.0
Sunrisers Hyderabad,Delhi Capitals,1181766,KS Williamson,103.44827586206897
Sunrisers Hyderabad,Delhi Capitals,1181766,MJ Guptill,189.4736842105263
Sunrisers Hyderabad,Delhi Capitals,1181766,MK Pandey,86.8421052631579
Sunrisers Hyderabad,Delhi Capitals,1181766,Mohammad Nabi,161.53846153846155
Sunrisers Hyderabad,Delhi Capitals,1181766,Rashid Khan,0.0
Sunrisers Hyderabad,Delhi Capitals,1181766,V Shankar,236.36363636363637
Sunrisers Hyderabad,Delhi Capitals,1181766,WP Saha,88.88888888888889
Sunrisers Hyderabad,Delhi Capitals,1216532,A Samad,185.71428571428572
Sunrisers Hyderabad,Delhi Capitals,1216532,A Sharma,100.0
Sunrisers Hyderabad,Delhi Capitals,1216532,DA Warner,136.36363636363635
Sunrisers Hyderabad,Delhi Capitals,1216532,JM Bairstow,115.99999999999999
Sunrisers Hyderabad,Delhi Capitals,1216532,KS Williamson,161.53846153846155
Sunrisers Hyderabad,Delhi Capitals,1216532,MK Pandey,60.0
